file,line,hex,role,old,replacement,in_build,context
lib/features/profile/avatar_builder.dart,338,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"colors: [const Color(0xFF00D4FF), const Color(0xFF141420)],"
lib/features/profile/avatar_builder.dart,338,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"colors: [const Color(0xFF00D4FF), const Color(0xFF141420)],"
lib/features/profile/avatar_builder.dart,371,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF), width: 3),"
lib/features/profile/avatar_builder.dart,373,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF).withValues(alpha: 0.3),"
lib/features/profile/avatar_builder.dart,384,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"color: const Color(0xFF1E1E2E),"
lib/features/profile/avatar_builder.dart,387,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"color: const Color(0xFF141420), width: 2),"
lib/features/profile/avatar_builder.dart,427,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"colors: [const Color(0xFF00D4FF), const Color(0xFF141420)]),"
lib/features/profile/avatar_builder.dart,427,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"colors: [const Color(0xFF00D4FF), const Color(0xFF141420)]),"
lib/features/profile/avatar_builder.dart,428,0xFF1E1E2E,card,const Color(0xFF1E1E2E),context.xCard,True,"color: _saving ? const Color(0xFF1E1E2E) : null,"
lib/features/profile/avatar_builder.dart,435,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF), strokeWidth: 2))"
lib/features/profile/avatar_builder.dart,467,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"color: sel ? const Color(0xFF00D4FF) : Colors.transparent,"
lib/features/profile/avatar_builder.dart,470,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"color: const Color(0xFF00D4FF).withValues(alpha: 0.4),"
lib/features/profile/avatar_builder.dart,499,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,? const Color(0xFF00D4FF).withValues(alpha: 0.15)
lib/features/profile/avatar_builder.dart,500,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,": const Color(0xFF1E1E2E),"
lib/features/profile/avatar_builder.dart,503,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,? const Color(0xFF00D4FF).withValues(alpha: 0.5)
lib/features/profile/avatar_builder.dart,507,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"color: sel ? const Color(0xFF00D4FF) : Colors.white54,"
lib/features/profile/avatar_builder.dart,568,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,"backgroundColor: const Color(0xFF1E1E2E),"
lib/features/profile/screens/profile_screen.dart,89,0xFF161B22,surface(github-dark),const Color(0xFF161B22),XameColors.darkSurface,False,"backgroundColor: const Color(0xFF161B22),"
lib/features/profile/screens/profile_screen.dart,108,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"leading: const Icon(Icons.face_outlined, color: const Color(0xFF00D4FF)),"
lib/features/profile/screens/profile_screen.dart,213,0xFF00B0A0,accent(teal),const Color(0xFF00B0A0),XameColors.accent,False,"? const Color(0xFF00B0A0) : const Color(0xFF1E2533),"
lib/features/profile/screens/profile_screen.dart,213,0xFF1E2533,surface(dark),const Color(0xFF1E2533),XameColors.darkSurface,False,"? const Color(0xFF00B0A0) : const Color(0xFF1E2533),"
lib/features/profile/screens/profile_screen.dart,224,0xFF0A0A0F,bg,const Color(0xFF0A0A0F),context.xBg,True,backgroundColor: const Color(0xFF0A0A0F));
lib/features/profile/screens/profile_screen.dart,234,0xFF0A0A0F,bg,const Color(0xFF0A0A0F),context.xBg,True,"backgroundColor: const Color(0xFF0A0A0F),"
lib/features/profile/screens/profile_screen.dart,243,0xFF0A0A0F,bg,const Color(0xFF0A0A0F),context.xBg,True,"backgroundColor: const Color(0xFF0A0A0F),"
lib/features/profile/screens/profile_screen.dart,255,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF), strokeWidth: 2))"
lib/features/profile/screens/profile_screen.dart,257,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"style: TextStyle(color: const Color(0xFF00D4FF),"
lib/features/profile/screens/profile_screen.dart,268,0xFF141420,surface,const Color(0xFF141420),context.xSurface,True,"colors: [const Color(0xFF141420), const Color(0xFF0A0A0F)],"
lib/features/profile/screens/profile_screen.dart,268,0xFF0A0A0F,bg,const Color(0xFF0A0A0F),context.xBg,True,"colors: [const Color(0xFF141420), const Color(0xFF0A0A0F)],"
lib/features/profile/screens/profile_screen.dart,284,0xFF00B0A0,accent(teal),const Color(0xFF00B0A0),context.xAccent,True,"color: const Color(0xFF00B0A0), width: 2.5),"
lib/features/profile/screens/profile_screen.dart,300,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"color: const Color(0xFF00D4FF),"
lib/features/profile/screens/profile_screen.dart,347,0xFF161B22,surface(github-dark),const Color(0xFF161B22),context.xSurface,True,"color: const Color(0xFF161B22),"
lib/features/profile/screens/profile_screen.dart,352,0xFF00D4FF,primary,const Color(0xFF00D4FF),context.xPrimary,True,"const Icon(Icons.tag, color: const Color(0xFF00D4FF), size: 18),"
lib/features/profile/screens/profile_screen.dart,411,0xFF00B0A0,accent(teal),const Color(0xFF00B0A0),context.xAccent,True,"color:   const Color(0xFF00B0A0),"
lib/features/profile/screens/profile_screen.dart,472,0xFF1E1E2E,card,const Color(0xFF1E1E2E),XameColors.darkCard,False,"color: const Color(0xFF1E1E2E),"
lib/features/profile/screens/profile_screen.dart,501,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"color: const Color(0xFF00D4FF), strokeWidth: 2)),"
lib/features/profile/screens/profile_screen.dart,589,0xFF1E2533,surface(dark),const Color(0xFF1E2533),XameColors.darkSurface,False,"color: const Color(0xFF1E2533),"
lib/features/profile/screens/profile_screen.dart,603,0xFF161B22,surface(github-dark),const Color(0xFF161B22),XameColors.darkSurface,False,"color: const Color(0xFF161B22),"
lib/features/profile/screens/profile_screen.dart,628,0xFF161B22,surface(github-dark),const Color(0xFF161B22),XameColors.darkSurface,False,"color: const Color(0xFF161B22),"
lib/features/profile/screens/profile_screen.dart,647,0xFF00B0A0,accent(teal),const Color(0xFF00B0A0),XameColors.accent,False,"activeColor:     const Color(0xFF00B0A0),"
lib/features/profile/screens/profile_screen.dart,662,0xFF161B22,surface(github-dark),const Color(0xFF161B22),XameColors.darkSurface,False,"color: const Color(0xFF161B22),"
lib/features/profile/screens/profile_screen.dart,746,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,backgroundColor: const Color(0xFF00D4FF)));
lib/features/profile/screens/profile_screen.dart,763,0xFF1A2332,surface(dark-blue),Color(0xFF1A2332),context.xSurface,True,"color: Color(0xFF1A2332),"
lib/features/profile/screens/profile_screen.dart,804,0xFF00B0A0,accent(teal),const Color(0xFF00B0A0),context.xAccent,True,"activeColor: const Color(0xFF00B0A0),"
lib/features/profile/screens/profile_screen.dart,834,0xFF00B0A0,accent(teal),const Color(0xFF00B0A0),context.xAccent,True,"backgroundColor:     const Color(0xFF00B0A0),"
lib/features/tv/data/tv_channels.dart,36,0xFF455A64,muted(blue-gray),Color(0xFF455A64),XameColors.darkSurface,False,"'All':           Color(0xFF455A64),"
lib/features/tv/data/tv_channels.dart,37,0xFF2E7D32,accent(green-dark),Color(0xFF2E7D32),XameColors.accent,False,"'Africa':        Color(0xFF2E7D32),"
lib/features/tv/data/tv_channels.dart,38,0xFF1565C0,primary(blue-800),Color(0xFF1565C0),XameColors.primary,False,"'News':          Color(0xFF1565C0),"
lib/features/tv/data/tv_channels.dart,39,0xFF00838F,accent(cyan-dark),Color(0xFF00838F),XameColors.accent,False,"'Sports':        Color(0xFF00838F),"
lib/features/tv/data/tv_channels.dart,40,0xFF6A1B9A,secondary(deep-purple),Color(0xFF6A1B9A),XameColors.secondary,False,"'Movies':        Color(0xFF6A1B9A),"
lib/features/tv/data/tv_channels.dart,41,0xFF4527A0,secondary(indigo),Color(0xFF4527A0),XameColors.secondary,False,"'Entertainment': Color(0xFF4527A0),"
lib/features/tv/data/tv_channels.dart,42,0xFFAD1457,danger(pink-dark),Color(0xFFAD1457),XameColors.danger,False,"'Music':         Color(0xFFAD1457),"
lib/features/tv/data/tv_channels.dart,43,0xFFE65100,danger(orange-900),Color(0xFFE65100),XameColors.danger,False,"'Kids':          Color(0xFFE65100),"
lib/features/tv/data/tv_channels.dart,44,0xFF37474F,card(blue-gray),Color(0xFF37474F),XameColors.darkCard,False,"'Series':        Color(0xFF37474F),"
lib/features/tv/data/tv_channels.dart,45,0xFF558B2F,accent(light-green),Color(0xFF558B2F),XameColors.accent,False,"'Documentary':   Color(0xFF558B2F),"
lib/features/tv/data/tv_channels.dart,46,0xFF263238,card(blue-gray),Color(0xFF263238),XameColors.darkCard,False,"'General':       Color(0xFF263238),"
lib/features/tv/screens/xame_tv_screen.dart,228,0xFF050505,bg(near-black),Color(0xFF050505),XameColors.darkBg,False,"errorWidget:(_,__,___)=>const ColoredBox(color:Color(0xFF050505)))"
lib/features/tv/screens/xame_tv_screen.dart,229,0xFF050505,bg(near-black),Color(0xFF050505),XameColors.darkBg,False,: const ColoredBox(color:Color(0xFF050505));
lib/features/tv/screens/xame_tv_screen.dart,267,0xCC000000,,Color(0xCC000000),AMBIGUOUS,,"colors:[Color(0xCC000000),Colors.transparent,Colors.transparent,Color(0xDD000000)],"
lib/features/tv/screens/xame_tv_screen.dart,267,0xDD000000,,Color(0xDD000000),AMBIGUOUS,,"colors:[Color(0xCC000000),Colors.transparent,Colors.transparent,Color(0xDD000000)],"
lib/features/tv/screens/xame_tv_screen.dart,441,0xFF0A0A0F,bg,const Color(0xFF0A0A0F),XameColors.darkBg,False,"color:const Color(0xFF0A0A0F),"
lib/screens/phone_screen.dart,15,0xFF00FF88,accent,Color(0xFF00FF88),XameColors.accent,False,const _kGreen = Color(0xFF00FF88);
lib/screens/phone_screen.dart,16,0xFF0A0A0F,bg,Color(0xFF0A0A0F),XameColors.darkBg,False,const _kBg    = Color(0xFF0A0A0F);
lib/screens/phone_screen.dart,17,0xFF141420,surface,const Color(0xFF141420),XameColors.darkSurface,False,const _kCard  = const Color(0xFF141420);
lib/screens/phone_screen.dart,18,0xFF8B949E,muted(github),Color(0xFF8B949E),XameColors.darkSurface,False,const _kMuted = Color(0xFF8B949E);
lib/screens/phone_screen.dart,19,0xFFE53935,danger(red-600),Color(0xFFE53935),XameColors.danger,False,const _kDanger= Color(0xFFE53935);
lib/screens/phone_screen.dart,328,0xFF00FF88,accent,const Color(0xFF00FF88),XameColors.accent,False,? const Color(0xFF00FF88)
lib/screens/phone_screen.dart,329,0xFFE53935,danger(red-600),const Color(0xFFE53935),XameColors.danger,False,": const Color(0xFFE53935),"
lib/screens/phone_screen.dart,339,0x1AE53935,danger(red-600),const Color(0x1AE53935),XameColors.danger.withValues(alpha: 0.1),False,"color: const Color(0x1AE53935),"
lib/screens/phone_screen.dart,342,0x33E53935,danger(red-600),const Color(0x33E53935),XameColors.danger.withValues(alpha: 0.2),False,"color: const Color(0x33E53935))),"
lib/screens/phone_screen.dart,345,0xFFE53935,danger(red-600),const Color(0xFFE53935),XameColors.danger,False,"color: const Color(0xFFE53935), size: 16),"
lib/screens/phone_screen.dart,350,0xFFE53935,danger(red-600),const Color(0xFFE53935),XameColors.danger,False,"color: const Color(0xFFE53935), fontSize: 12))),"
lib/screens/phone_screen.dart,369,0xFF00FF88,accent,const Color(0xFF00FF88),XameColors.accent,False,? const Color(0xFF00FF88)
lib/screens/phone_screen.dart,491,0xFF21262D,card(github-dark),Color(0xFF21262D),context.xCard,True,"border: Border(bottom: BorderSide(color: Color(0xFF21262D)))),"
lib/screens/phone_screen.dart,566,0xFF141420,surface,const Color(0xFF141420),XameColors.darkSurface,False,"color: const Color(0xFF141420),"
lib/screens/phone_screen.dart,567,0xFF21262D,card(github-dark),Color(0xFF21262D),XameColors.darkCard,False,"border: Border(bottom: BorderSide(color: Color(0xFF21262D)))),"
lib/screens/phone_screen.dart,776,0xFF00FF88,accent,const Color(0xFF00FF88),context.xAccent,True,"const Color(0xFF00FF88), const Color(0xFF00FF88)]),"
lib/screens/phone_screen.dart,776,0xFF00FF88,accent,const Color(0xFF00FF88),context.xAccent,True,"const Color(0xFF00FF88), const Color(0xFF00FF88)]),"
lib/screens/phone_screen.dart,870,0x08FFFFFF,,const Color(0x08FFFFFF),AMBIGUOUS,,"color: const Color(0x08FFFFFF),"
lib/screens/phone_screen.dart,906,0xFF1E3A2F,surface(dark-forest),const Color(0xFF1E3A2F),XameColors.darkSurface,False,"backgroundColor: const Color(0xFF1E3A2F),"
lib/screens/phone_screen.dart,980,0x1A00FF88,accent,const Color(0x1A00FF88),context.xAccent.withValues(alpha: 0.1),True,"color: const Color(0x1A00FF88),"
lib/screens/phone_screen.dart,982,0x3300FF88,accent,const Color(0x3300FF88),context.xAccent.withValues(alpha: 0.2),True,"border: Border.all(color: const Color(0x3300FF88))),"
lib/screens/phone_screen.dart,984,0xFF00FF88,accent,const Color(0xFF00FF88),context.xAccent,True,"style: TextStyle(color: const Color(0xFF00FF88),"
lib/screens/phone_screen.dart,1005,0xFF1A2332,surface(dark-blue),const Color(0xFF1A2332),context.xSurface,True,"backgroundColor: const Color(0xFF1A2332),"
lib/screens/phone_screen.dart,1017,0xFF00FF88,accent,const Color(0xFF00FF88),context.xAccent,True,"color: const Color(0xFF00FF88),"
lib/screens/phone_screen.dart,1020,0xFF0D1520,surface(dark-navy),const Color(0xFF0D1520),context.xSurface,True,"color: const Color(0xFF0D1520), width: 2)))),"
lib/screens/phone_screen.dart,1035,0x1A00FF88,accent,const Color(0x1A00FF88),context.xAccent.withValues(alpha: 0.1),True,"color: const Color(0x1A00FF88),"
lib/screens/phone_screen.dart,1038,0x3300FF88,accent,const Color(0x3300FF88),context.xAccent.withValues(alpha: 0.2),True,"color: const Color(0x3300FF88))),"
lib/screens/phone_screen.dart,1040,0xFF00FF88,accent,const Color(0xFF00FF88),context.xAccent,True,"color: const Color(0xFF00FF88), size: 14))),"
lib/screens/phone_screen.dart,1047,0x1A9C27B0,secondary(purple),const Color(0x1A9C27B0),context.xSecondary.withValues(alpha: 0.1),True,"color: const Color(0x1A9C27B0),"
lib/screens/phone_screen.dart,1050,0x339C27B0,secondary(purple),const Color(0x339C27B0),context.xSecondary.withValues(alpha: 0.2),True,"color: const Color(0x339C27B0))),"
lib/screens/phone_screen.dart,1052,0xFF9C27B0,secondary(purple),Color(0xFF9C27B0),context.xSecondary,True,"color: Color(0xFF9C27B0), size: 14))),"
lib/screens/phone_screen.dart,1125,0xFF3D4450,card(slate),Color(0xFF3D4450),context.xCard,True,"style: TextStyle(color: Color(0xFF3D4450),"
lib/screens/phone_screen.dart,1184,0xFF00FF88,accent,const Color(0xFF00FF88),context.xAccent,True,"const Color(0xFF00FF88), const Color(0xFF00FF88),"
lib/screens/phone_screen.dart,1184,0xFF00FF88,accent,const Color(0xFF00FF88),context.xAccent,True,"const Color(0xFF00FF88), const Color(0xFF00FF88),"
lib/screens/phone_screen.dart,1311,0xFF0A0A0F,bg,const Color(0xFF0A0A0F),context.xBg,True,"fillColor: const Color(0xFF0A0A0F),"
lib/screens/phone_screen.dart,1478,0xFF0A0A0F,bg,const Color(0xFF0A0A0F),XameColors.darkBg,False,"color:        const Color(0xFF0A0A0F),"
lib/screens/phone_screen.dart,1507,0xFF3D4450,card(slate),Color(0xFF3D4450),XameColors.darkCard,False,"color:       Color(0xFF3D4450),"
lib/screens/phone_screen.dart,1553,0xFF0A0A0F,bg,const Color(0xFF0A0A0F),XameColors.darkBg,False,"color:        const Color(0xFF0A0A0F),"
lib/screens/phone_screen.dart,1564,0xFF3D4450,card(slate),Color(0xFF3D4450),XameColors.darkCard,False,"hintStyle: const TextStyle(color: Color(0xFF3D4450),"
lib/screens/xame_pay_screen.dart,10,0xFF00B0A0,accent(teal),Color(0xFF00B0A0),XameColors.accent,False,const _kTeal  = Color(0xFF00B0A0);
lib/screens/xame_pay_screen.dart,11,0xFF0D1520,surface(dark-navy),Color(0xFF0D1520),XameColors.darkSurface,False,const _kBg    = Color(0xFF0D1520);
lib/screens/xame_pay_screen.dart,12,0xFF111E2E,card(dark-navy),Color(0xFF111E2E),XameColors.darkCard,False,const _kCard  = Color(0xFF111E2E);
lib/screens/xame_pay_screen.dart,13,0xFF7A9BB5,muted(steel-blue),Color(0xFF7A9BB5),XameColors.darkSurface,False,const _kMuted = Color(0xFF7A9BB5);
lib/screens/xame_pay_screen.dart,530,0xFF00D4FF,primary,const Color(0xFF00D4FF),XameColors.primary,False,"colors: [const Color(0xFF00D4FF), Color(0xFF008A7D)],"
lib/screens/xame_pay_screen.dart,530,0xFF008A7D,accent(teal-dark),Color(0xFF008A7D),XameColors.accent,False,"colors: [const Color(0xFF00D4FF), Color(0xFF008A7D)],"
lib/screens/xame_pay_screen.dart,536,0xCCFFFFFF,,Color(0xCCFFFFFF),AMBIGUOUS,,"style: TextStyle(color: Color(0xCCFFFFFF),"
lib/screens/xame_pay_screen.dart,545,0xB3FFFFFF,,Color(0xB3FFFFFF),AMBIGUOUS,,"color: Color(0xB3FFFFFF), fontSize: 13))),"
lib/screens/xame_pay_screen.dart,547,0xB3FFFFFF,,Color(0xB3FFFFFF),AMBIGUOUS,,"style: const TextStyle(color: Color(0xB3FFFFFF), fontSize: 12)),"
lib/screens/xame_pay_screen.dart,566,0x33FFFFFF,,const Color(0x33FFFFFF),AMBIGUOUS,,"color: const Color(0x33FFFFFF),"
lib/screens/xame_pay_screen.dart,568,0x4DFFFFFF,,const Color(0x4DFFFFFF),AMBIGUOUS,,"border: Border.all(color: const Color(0x4DFFFFFF)),"
lib/screens/xame_pay_screen.dart,729,0x1A00B0A0,accent(teal),const Color(0x1A00B0A0),XameColors.accent.withValues(alpha: 0.1),False,"color: const Color(0x1A00B0A0),"
lib/screens/xame_pay_screen.dart,731,0x3300B0A0,accent(teal),const Color(0x3300B0A0),XameColors.accent.withValues(alpha: 0.2),False,"border: Border.all(color: const Color(0x3300B0A0)),"
lib/screens/xame_pay_screen.dart,969,0x1A00B0A0,accent(teal),const Color(0x1A00B0A0),XameColors.accent.withValues(alpha: 0.1),False,"color: const Color(0x1A00B0A0),"
lib/screens/xame_pay_screen.dart,971,0x3300B0A0,accent(teal),const Color(0x3300B0A0),XameColors.accent.withValues(alpha: 0.2),False,"border: Border.all(color: const Color(0x3300B0A0))),"
lib/screens/xame_pay_screen.dart,1149,0xFFF0A500,accent(amber-dark),const Color(0xFFF0A500),XameColors.accent,False,"? _kTeal : const Color(0xFFF0A500),"
lib/screens/xame_pay_screen.dart,1200,0x1A00B0A0,accent(teal),const Color(0x1A00B0A0),XameColors.accent.withValues(alpha: 0.1),False,"decoration: BoxDecoration(color: const Color(0x1A00B0A0),"
lib/screens/xame_pay_screen.dart,1202,0x3300B0A0,accent(teal),const Color(0x3300B0A0),XameColors.accent.withValues(alpha: 0.2),False,"border: Border.all(color: const Color(0x3300B0A0))),"
lib/screens/xame_pay_screen.dart,1928,0x1A00B0A0,accent(teal),const Color(0x1A00B0A0),XameColors.accent.withValues(alpha: 0.1),False,? const Color(0x1A00B0A0)
lib/screens/xame_pay_screen.dart,1945,0x22FFFFFF,,const Color(0x22FFFFFF),AMBIGUOUS,,": const Color(0x22FFFFFF),"
lib/screens/xame_pay_screen.dart,2399,0xFFF0A500,accent(amber-dark),const Color(0xFFF0A500),XameColors.accent,False,"? _kTeal : const Color(0xFFF0A500),"
lib/screens/xame_pay_screen.dart,2483,0x1A00B0A0,accent(teal),const Color(0x1A00B0A0),context.xAccent.withValues(alpha: 0.1),True,"color: cr ? const Color(0x1A00B0A0) : const Color(0x1AFF6464),"
lib/screens/xame_pay_screen.dart,2483,0x1AFF6464,danger(coral-red),const Color(0x1AFF6464),context.xDanger.withValues(alpha: 0.1),True,"color: cr ? const Color(0x1A00B0A0) : const Color(0x1AFF6464),"
lib/screens/xame_pay_screen.dart,2497,0xFFFF6464,danger(coral-red),const Color(0xFFFF6464),context.xDanger,True,"color: cr ? _kTeal : const Color(0xFFFF6464),"
